Date,Temperature,Rainfall,Humidity,State
20200110,9.57,0.07,70.58,Uttar Pradesh
20200111,9.28,0.0,65.92,Uttar Pradesh
20200112,10.22,0.0,68.19,Uttar Pradesh
20200113,11.59,0.0,71.78,Uttar Pradesh
20200114,12.86,0.12,77.22,Uttar Pradesh
20200115,13.1,14.37,87.95,Uttar Pradesh
20200116,15.16,9.45,90.16,Uttar Pradesh
20200117,16.08,15.0,87.41,Uttar Pradesh
20200118,14.08,0.42,82.17,Uttar Pradesh
20200119,12.18,0.0,82.84,Uttar Pradesh
20200120,11.3,0.0,73.68,Uttar Pradesh
20200121,13.17,0.0,62.08,Uttar Pradesh
20200122,12.56,0.0,66.88,Uttar Pradesh
20200123,11.41,0.0,72.65,Uttar Pradesh
20200124,10.68,0.0,69.31,Uttar Pradesh
20200125,11.55,0.0,64.71,Uttar Pradesh
20200126,12.6,0.0,66.28,Uttar Pradesh
20200127,14.93,0.0,68.18,Uttar Pradesh
20200128,15.14,0.03,74.28,Uttar Pradesh
20200129,15.19,1.47,81.17,Uttar Pradesh
20200130,13.07,0.07,74.29,Uttar Pradesh
20200131,12.1,0.02,66.09,Uttar Pradesh
20200201,11.82,0.0,67.37,Uttar Pradesh
20200202,11.51,0.0,67.79,Uttar Pradesh
20200203,11.83,0.0,65.69,Uttar Pradesh
20200204,13.25,0.0,59.29,Uttar Pradesh
20200205,12.61,0.0,65.7,Uttar Pradesh
20200206,13.81,0.0,59.6,Uttar Pradesh
20200207,13.87,0.0,57.68,Uttar Pradesh
20200208,11.95,0.0,62.64,Uttar Pradesh
20200209,13.27,0.0,58.36,Uttar Pradesh
20200210,12.84,0.0,61.63,Uttar Pradesh
20200211,13.22,0.0,60.23,Uttar Pradesh
20200212,13.59,0.0,63.31,Uttar Pradesh
20200213,16.13,0.0,66.34,Uttar Pradesh
20200214,17.62,0.0,63.4,Uttar Pradesh
20200215,16.08,0.0,55.69,Uttar Pradesh
20200216,17.12,0.0,47.07,Uttar Pradesh
20200217,16.56,0.0,49.93,Uttar Pradesh
20200218,15.74,0.0,48.01,Uttar Pradesh
20200219,17.37,0.0,47.11,Uttar Pradesh
20200220,17.81,0.0,52.67,Uttar Pradesh
20200221,16.4,7.07,63.28,Uttar Pradesh
20200222,19.25,0.49,66.25,Uttar Pradesh
20200223,19.98,0.15,63.34,Uttar Pradesh
20200224,19.9,4.58,64.26,Uttar Pradesh
20200225,18.22,13.33,71.85,Uttar Pradesh
20200226,17.6,1.02,75.04,Uttar Pradesh
20200227,18.49,0.0,66.11,Uttar Pradesh
20200228,19.22,0.0,59.79,Uttar Pradesh
20200229,20.56,0.04,57.78,Uttar Pradesh
20200301,21.4,0.02,65.27,Uttar Pradesh
20200302,21.55,0.0,61.86,Uttar Pradesh
20200303,22.04,0.0,56.33,Uttar Pradesh
20200304,22.57,0.42,49.23,Uttar Pradesh
20200305,21.64,6.5,57.02,Uttar Pradesh
20200306,20.54,10.17,75.05,Uttar Pradesh
20200307,20.89,5.9,70.71,Uttar Pradesh
20200308,19.78,0.0,62.78,Uttar Pradesh
20200309,19.27,0.0,54.59,Uttar Pradesh
20200310,19.31,0.1,56.56,Uttar Pradesh
20200311,19.8,0.41,72.51,Uttar Pradesh
20200312,22.84,0.21,68.04,Uttar Pradesh
20200313,21.42,25.47,80.14,Uttar Pradesh
20200314,20.64,0.3,69.59,Uttar Pradesh
20200315,20.17,0.38,70.09,Uttar Pradesh
20200316,20.05,0.0,59.25,Uttar Pradesh
20200317,20.88,0.0,53.13,Uttar Pradesh
20200318,21.6,0.0,53.67,Uttar Pradesh
20200319,23.4,0.0,51.86,Uttar Pradesh
20200320,23.13,0.0,50.64,Uttar Pradesh
20200321,25.14,1.33,47.22,Uttar Pradesh
20200322,25.55,0.28,45.98,Uttar Pradesh
20200323,24.84,0.0,47.85,Uttar Pradesh
20200324,26.4,0.21,44.69,Uttar Pradesh
20200325,26.5,0.0,45.94,Uttar Pradesh
20200326,25.25,0.0,49.2,Uttar Pradesh
20200327,26.44,2.08,54.17,Uttar Pradesh
20200328,25.02,0.01,50.53,Uttar Pradesh
20200329,24.36,0.0,42.44,Uttar Pradesh
20200330,24.54,0.0,41.27,Uttar Pradesh
20200331,26.15,0.0,40.53,Uttar Pradesh
20200401,28.32,0.0,40.65,Uttar Pradesh
20200402,26.92,0.0,41.57,Uttar Pradesh
20200403,24.86,0.0,37.07,Uttar Pradesh
20200404,24.83,0.0,35.85,Uttar Pradesh
20200405,26.06,0.0,36.35,Uttar Pradesh
20200406,27.85,0.0,35.1,Uttar Pradesh
20200407,28.12,0.0,33.32,Uttar Pradesh
20200408,28.68,0.0,36.44,Uttar Pradesh
20200409,27.72,0.0,36.91,Uttar Pradesh
20200410,28.16,0.0,35.37,Uttar Pradesh
20200411,29.78,0.0,35.52,Uttar Pradesh
20200412,29.94,0.0,35.4,Uttar Pradesh
20200413,31.39,0.0,32.02,Uttar Pradesh
20200414,33.15,0.0,30.08,Uttar Pradesh
20200415,33.14,0.0,32.03,Uttar Pradesh
20200416,31.42,0.47,32.42,Uttar Pradesh
20200417,31.01,0.0,34.48,Uttar Pradesh
20200418,31.28,0.47,34.38,Uttar Pradesh
20200419,31.83,0.07,33.42,Uttar Pradesh
20200420,30.35,3.32,37.71,Uttar Pradesh
20200421,28.59,1.76,45.64,Uttar Pradesh
20200422,28.95,0.88,40.43,Uttar Pradesh
20200423,28.87,0.01,35.15,Uttar Pradesh
20200424,30.22,0.05,32.79,Uttar Pradesh
20200425,30.55,0.13,32.3,Uttar Pradesh
20200426,29.7,8.02,41.73,Uttar Pradesh
20200427,28.6,0.49,50.6,Uttar Pradesh
20200428,29.17,0.68,44.77,Uttar Pradesh
20200429,29.38,0.11,44.08,Uttar Pradesh
20200430,30.85,0.13,42.55,Uttar Pradesh
20200501,29.91,14.73,51.03,Uttar Pradesh
20200502,30.86,0.04,48.3,Uttar Pradesh
20200503,31.04,0.13,47.47,Uttar Pradesh
20200504,30.77,5.98,52.0,Uttar Pradesh
20200505,30.13,7.25,51.57,Uttar Pradesh
20200506,29.92,0.49,47.3,Uttar Pradesh
20200507,29.65,1.2,44.32,Uttar Pradesh
20200508,31.11,1.63,42.03,Uttar Pradesh
20200509,32.58,0.0,38.91,Uttar Pradesh
20200510,33.0,1.11,38.23,Uttar Pradesh
20200511,31.1,5.7,47.04,Uttar Pradesh
20200512,32.25,0.19,41.13,Uttar Pradesh
20200513,32.58,0.04,39.84,Uttar Pradesh
20200514,32.93,0.29,40.62,Uttar Pradesh
20200515,34.66,0.0,35.27,Uttar Pradesh
20200516,33.84,0.01,28.41,Uttar Pradesh
20200517,33.7,0.0,27.23,Uttar Pradesh
20200518,34.78,0.0,26.01,Uttar Pradesh
20200519,34.18,0.03,25.21,Uttar Pradesh
20200520,33.85,0.0,20.88,Uttar Pradesh
20200521,34.43,0.0,20.66,Uttar Pradesh
20200522,35.72,0.03,20.42,Uttar Pradesh
20200523,36.55,0.0,22.61,Uttar Pradesh
20200524,37.76,0.0,21.32,Uttar Pradesh
20200525,38.46,0.0,16.87,Uttar Pradesh
20200526,39.27,0.0,17.53,Uttar Pradesh
20200527,39.2,0.03,19.84,Uttar Pradesh
20200528,35.02,1.2,36.48,Uttar Pradesh
20200529,34.39,0.12,34.73,Uttar Pradesh
20200530,34.59,0.64,35.08,Uttar Pradesh
20200531,30.59,27.06,52.78,Uttar Pradesh
20200601,31.38,0.02,48.65,Uttar Pradesh
20200602,32.93,0.01,41.35,Uttar Pradesh
20200603,32.46,0.12,43.46,Uttar Pradesh
20200604,30.06,2.52,50.13,Uttar Pradesh
20200605,25.54,16.77,75.89,Uttar Pradesh
20200606,30.0,0.15,56.43,Uttar Pradesh
20200607,33.02,0.01,43.39,Uttar Pradesh
20200608,34.31,0.0,42.31,Uttar Pradesh
20200609,35.47,0.0,39.11,Uttar Pradesh
20200610,35.9,0.0,39.08,Uttar Pradesh
20200611,36.29,0.03,40.27,Uttar Pradesh
20200612,36.21,0.26,43.47,Uttar Pradesh
20200613,35.55,0.0,47.54,Uttar Pradesh
20200614,35.1,0.43,48.08,Uttar Pradesh
20200615,32.93,7.39,60.03,Uttar Pradesh
20200616,33.57,7.97,56.83,Uttar Pradesh
20200617,31.19,18.88,70.54,Uttar Pradesh
20200618,32.4,7.71,63.17,Uttar Pradesh
20200619,32.69,1.36,63.1,Uttar Pradesh
20200620,31.89,11.65,68.68,Uttar Pradesh
20200621,30.62,42.55,70.29,Uttar Pradesh
20200622,30.52,2.64,68.14,Uttar Pradesh
20200623,30.13,7.23,75.6,Uttar Pradesh
20200624,30.74,3.21,74.15,Uttar Pradesh
20200625,30.3,26.43,79.48,Uttar Pradesh
20200626,32.39,7.37,67.68,Uttar Pradesh
20200627,31.78,6.39,70.0,Uttar Pradesh
20200628,32.49,13.69,67.83,Uttar Pradesh
20200629,29.88,12.26,78.88,Uttar Pradesh
20200630,29.53,3.36,77.88,Uttar Pradesh
20200701,30.63,0.22,73.09,Uttar Pradesh
20200702,32.0,0.48,65.52,Uttar Pradesh
20200703,32.15,1.64,69.76,Uttar Pradesh
20200704,29.55,9.51,86.06,Uttar Pradesh
20200705,29.04,8.41,84.61,Uttar Pradesh
20200706,29.29,51.47,85.54,Uttar Pradesh
20200707,28.19,37.45,91.52,Uttar Pradesh
20200708,29.44,2.47,81.59,Uttar Pradesh
20200709,28.77,9.62,86.69,Uttar Pradesh
20200710,29.45,8.72,85.41,Uttar Pradesh
20200711,30.56,1.19,79.79,Uttar Pradesh
20200712,30.11,2.78,82.33,Uttar Pradesh
20200713,30.43,12.82,82.3,Uttar Pradesh
20200714,30.28,2.57,79.93,Uttar Pradesh
20200715,28.75,10.56,85.2,Uttar Pradesh
20200716,28.92,3.45,85.22,Uttar Pradesh
20200717,30.11,1.03,80.71,Uttar Pradesh
20200718,29.58,7.48,83.0,Uttar Pradesh
20200719,29.63,5.54,86.19,Uttar Pradesh
20200720,28.78,5.49,88.51,Uttar Pradesh
20200721,28.82,25.58,86.22,Uttar Pradesh
20200722,29.43,8.13,84.56,Uttar Pradesh
20200723,29.17,6.94,82.49,Uttar Pradesh
20200724,28.22,2.0,86.22,Uttar Pradesh
20200725,28.57,0.4,83.68,Uttar Pradesh
20200726,29.52,0.05,79.21,Uttar Pradesh
20200727,30.33,0.98,78.59,Uttar Pradesh
20200728,29.02,11.36,86.47,Uttar Pradesh
20200729,27.64,12.38,91.63,Uttar Pradesh
20200730,28.03,20.33,84.67,Uttar Pradesh
20200731,29.04,11.36,84.05,Uttar Pradesh
20200801,28.8,3.48,85.8,Uttar Pradesh
20200802,29.78,1.38,82.58,Uttar Pradesh
20200803,30.27,1.7,81.82,Uttar Pradesh
20200804,30.98,8.31,80.0,Uttar Pradesh
20200805,29.54,9.4,86.03,Uttar Pradesh
20200806,29.02,0.7,85.89,Uttar Pradesh
20200807,28.96,0.16,85.07,Uttar Pradesh
20200808,29.94,3.49,80.15,Uttar Pradesh
20200809,29.16,11.83,87.8,Uttar Pradesh
20200810,28.63,0.89,88.78,Uttar Pradesh
20200811,29.53,17.84,85.81,Uttar Pradesh
20200812,28.79,36.07,87.46,Uttar Pradesh
20200813,28.39,22.95,87.88,Uttar Pradesh
20200814,29.03,17.32,87.21,Uttar Pradesh
20200815,28.36,3.08,89.22,Uttar Pradesh
20200816,28.49,3.28,87.14,Uttar Pradesh
20200817,28.85,0.44,86.3,Uttar Pradesh
20200818,29.19,5.09,85.97,Uttar Pradesh
20200819,29.1,5.23,87.63,Uttar Pradesh
20200820,28.4,1.49,87.62,Uttar Pradesh
20200821,27.22,1.26,87.28,Uttar Pradesh
20200822,27.44,6.19,87.38,Uttar Pradesh
20200823,28.11,6.74,87.26,Uttar Pradesh
20200824,28.22,3.65,84.0,Uttar Pradesh
20200825,28.75,0.38,83.34,Uttar Pradesh
20200826,29.38,12.02,82.9,Uttar Pradesh
20200827,28.7,21.45,85.24,Uttar Pradesh
20200828,27.99,1.29,86.72,Uttar Pradesh
20200829,28.19,0.28,86.77,Uttar Pradesh
20200830,28.3,0.06,83.71,Uttar Pradesh
20200831,28.43,0.0,81.85,Uttar Pradesh
20200901,28.62,0.49,83.48,Uttar Pradesh
20200902,28.36,4.65,86.7,Uttar Pradesh
20200903,28.6,5.98,85.94,Uttar Pradesh
20200904,29.1,0.12,83.97,Uttar Pradesh
20200905,28.86,0.2,82.28,Uttar Pradesh
20200906,29.45,0.84,82.75,Uttar Pradesh
20200907,29.31,0.5,82.61,Uttar Pradesh
20200908,29.51,0.01,79.4,Uttar Pradesh
20200909,29.29,3.48,81.8,Uttar Pradesh
20200910,29.49,0.01,79.08,Uttar Pradesh
20200911,29.27,0.0,80.14,Uttar Pradesh
20200912,28.68,0.02,74.89,Uttar Pradesh
20200913,28.94,0.06,72.98,Uttar Pradesh
20200914,28.19,0.38,76.98,Uttar Pradesh
20200915,27.39,1.74,84.77,Uttar Pradesh
20200916,28.84,7.28,82.71,Uttar Pradesh
20200917,29.88,1.68,76.53,Uttar Pradesh
20200918,30.69,1.8,71.95,Uttar Pradesh
20200919,28.43,0.12,83.01,Uttar Pradesh
20200920,29.13,0.0,74.32,Uttar Pradesh
20200921,28.98,0.41,79.86,Uttar Pradesh
20200922,28.14,1.66,84.21,Uttar Pradesh
20200923,26.69,32.03,90.38,Uttar Pradesh
20200924,27.33,33.1,85.29,Uttar Pradesh
20200925,27.81,1.14,76.56,Uttar Pradesh
20200926,28.06,0.0,61.65,Uttar Pradesh
20200927,27.28,0.03,72.38,Uttar Pradesh
20200928,28.29,0.01,71.28,Uttar Pradesh
20200929,27.6,0.0,64.09,Uttar Pradesh
20200930,27.03,0.0,58.82,Uttar Pradesh
20201001,26.48,0.0,59.44,Uttar Pradesh
20201002,26.08,0.0,70.73,Uttar Pradesh
20201003,27.31,0.01,69.78,Uttar Pradesh
20201004,27.54,0.01,73.91,Uttar Pradesh
20201005,28.23,0.0,66.69,Uttar Pradesh
20201006,27.33,0.0,52.34,Uttar Pradesh
20201007,26.75,0.0,60.95,Uttar Pradesh
20201008,27.08,0.0,62.64,Uttar Pradesh
20201009,26.99,0.0,62.27,Uttar Pradesh
20201010,27.13,0.0,61.4,Uttar Pradesh
20201011,27.16,0.0,61.38,Uttar Pradesh
20201012,27.88,0.0,65.78,Uttar Pradesh
20201013,28.41,0.0,67.81,Uttar Pradesh
20201014,27.72,0.0,77.84,Uttar Pradesh
20201015,28.64,0.0,73.43,Uttar Pradesh
20201016,29.72,0.0,59.37,Uttar Pradesh
20201017,28.17,0.0,47.99,Uttar Pradesh
20201018,27.85,0.0,47.29,Uttar Pradesh
20201019,26.42,0.0,43.44,Uttar Pradesh
20201020,26.66,0.0,39.43,Uttar Pradesh
20201021,26.95,0.0,42.04,Uttar Pradesh
20201022,27.27,0.0,54.81,Uttar Pradesh
20201023,27.21,0.02,53.21,Uttar Pradesh
20201024,25.53,0.0,38.47,Uttar Pradesh
20201025,25.9,0.0,43.06,Uttar Pradesh
20201026,24.37,0.0,39.35,Uttar Pradesh
20201027,23.8,0.0,41.37,Uttar Pradesh
20201028,23.22,0.0,38.83,Uttar Pradesh
20201029,24.08,0.0,36.88,Uttar Pradesh
20201030,24.07,0.0,40.9,Uttar Pradesh
20201031,23.72,0.0,36.49,Uttar Pradesh
20201101,22.85,0.0,37.23,Uttar Pradesh
20201102,21.47,0.0,34.29,Uttar Pradesh
20201103,20.88,0.0,37.68,Uttar Pradesh
20201104,21.08,0.0,36.61,Uttar Pradesh
20201105,21.13,0.0,43.84,Uttar Pradesh
20201106,20.98,0.0,42.2,Uttar Pradesh
20201107,21.56,0.0,36.81,Uttar Pradesh
20201108,21.35,0.0,39.16,Uttar Pradesh
20201109,20.88,0.0,40.26,Uttar Pradesh
20201110,22.38,0.0,40.88,Uttar Pradesh
20201111,23.0,0.0,48.95,Uttar Pradesh
20201112,23.21,0.0,50.47,Uttar Pradesh
20201113,23.04,0.0,46.99,Uttar Pradesh
20201114,23.1,0.0,40.72,Uttar Pradesh
20201115,24.37,0.4,41.94,Uttar Pradesh
20201116,20.12,14.93,70.55,Uttar Pradesh
20201117,20.95,0.01,60.58,Uttar Pradesh
20201118,21.42,0.0,53.73,Uttar Pradesh
20201119,22.5,0.01,53.12,Uttar Pradesh
20201120,20.07,0.0,43.95,Uttar Pradesh
20201121,17.88,0.0,38.12,Uttar Pradesh
20201122,16.73,0.0,38.62,Uttar Pradesh
20201123,17.85,0.0,33.79,Uttar Pradesh
20201124,18.74,0.0,32.19,Uttar Pradesh
20201125,20.06,0.0,33.66,Uttar Pradesh
20201126,20.1,0.0,37.7,Uttar Pradesh
20201127,19.4,0.0,47.39,Uttar Pradesh
20201128,18.85,0.0,42.57,Uttar Pradesh
20201129,17.79,0.0,43.6,Uttar Pradesh
20201130,17.39,0.0,39.73,Uttar Pradesh
20201201,17.28,0.0,39.64,Uttar Pradesh
20201202,17.82,0.0,43.9,Uttar Pradesh
20201203,18.02,0.0,47.52,Uttar Pradesh
20201204,18.78,0.0,43.13,Uttar Pradesh
20201205,19.51,0.0,41.19,Uttar Pradesh
20201206,19.71,0.0,42.82,Uttar Pradesh
20201207,18.88,0.0,45.41,Uttar Pradesh
20201208,17.98,0.0,49.72,Uttar Pradesh
20201209,18.85,0.0,46.22,Uttar Pradesh
20201210,20.03,0.0,46.66,Uttar Pradesh
20201211,20.56,0.0,45.93,Uttar Pradesh
20201212,20.57,0.0,57.51,Uttar Pradesh
20201213,19.15,0.0,54.6,Uttar Pradesh
20201214,16.92,0.0,43.98,Uttar Pradesh
20201215,15.69,0.09,46.93,Uttar Pradesh
20201216,16.1,0.0,48.85,Uttar Pradesh
20201217,13.99,0.0,31.04,Uttar Pradesh
20201218,11.9,0.0,33.75,Uttar Pradesh
20201219,12.65,0.0,33.15,Uttar Pradesh
20201220,12.77,0.0,33.16,Uttar Pradesh
20201221,14.59,0.0,34.05,Uttar Pradesh
20201222,16.33,0.0,37.04,Uttar Pradesh
20201223,16.02,0.0,38.7,Uttar Pradesh
20201224,15.45,0.0,38.02,Uttar Pradesh
20201225,14.76,0.0,35.79,Uttar Pradesh
20201226,13.88,0.0,38.64,Uttar Pradesh
20201227,15.39,0.0,36.81,Uttar Pradesh
20201228,16.27,0.0,40.64,Uttar Pradesh
20201229,14.07,0.0,33.75,Uttar Pradesh
20201230,12.67,0.0,35.13,Uttar Pradesh
20201231,12.77,0.0,36.51,Uttar Pradesh
20210101,14.59,0.0,36.21,Uttar Pradesh
20210102,17.68,0.07,39.88,Uttar Pradesh
20210103,19.82,0.09,64.6,Uttar Pradesh
20210104,21.87,0.48,53.19,Uttar Pradesh
20210105,21.61,0.13,51.51,Uttar Pradesh
20210106,21.54,0.0,50.4,Uttar Pradesh
20210107,19.98,0.0,62.38,Uttar Pradesh
20210108,19.64,0.0,57.54,Uttar Pradesh
20210109,20.95,0.0,60.17,Uttar Pradesh
20210110,20.27,0.0,59.96,Uttar Pradesh
20210111,16.18,0.0,44.82,Uttar Pradesh
20210112,13.73,0.0,38.04,Uttar Pradesh
20210113,12.67,0.0,39.78,Uttar Pradesh
20210114,12.46,0.0,38.33,Uttar Pradesh
20210115,13.2,0.0,34.51,Uttar Pradesh
20210116,13.51,0.0,35.15,Uttar Pradesh
20210117,14.31,0.0,31.75,Uttar Pradesh
20210118,15.42,0.0,32.53,Uttar Pradesh
20210119,18.0,0.0,34.9,Uttar Pradesh
20210120,16.55,0.0,39.66,Uttar Pradesh
20210121,14.95,0.0,39.36,Uttar Pradesh
20210122,16.21,0.0,30.4,Uttar Pradesh
20210123,18.05,0.0,25.04,Uttar Pradesh
20210124,17.57,0.0,32.74,Uttar Pradesh
20210125,16.04,0.0,44.76,Uttar Pradesh
20210126,14.62,0.0,35.47,Uttar Pradesh
20210127,14.21,0.0,38.7,Uttar Pradesh
20210128,14.52,0.0,34.05,Uttar Pradesh
20210129,13.36,0.0,31.5,Uttar Pradesh
20210130,13.77,0.0,30.91,Uttar Pradesh
20210131,14.64,0.0,27.66,Uttar Pradesh
20210201,15.69,0.0,24.09,Uttar Pradesh
20210202,17.92,0.0,23.27,Uttar Pradesh
20210203,20.33,0.0,22.32,Uttar Pradesh
20210204,20.35,0.0,25.59,Uttar Pradesh
20210205,17.63,2.9,50.38,Uttar Pradesh
20210206,16.72,0.0,42.8,Uttar Pradesh
20210207,16.37,0.0,39.45,Uttar Pradesh
20210208,16.57,0.0,37.15,Uttar Pradesh
20210209,18.91,0.0,35.52,Uttar Pradesh
20210210,21.23,0.0,28.68,Uttar Pradesh
20210211,21.33,0.0,26.52,Uttar Pradesh
20210212,20.1,0.0,27.43,Uttar Pradesh
20210213,19.74,0.0,29.41,Uttar Pradesh
20210214,19.76,0.0,26.66,Uttar Pradesh
20210215,20.72,0.0,24.14,Uttar Pradesh
20210216,21.48,0.0,32.92,Uttar Pradesh
20210217,20.81,0.0,41.82,Uttar Pradesh
20210218,21.64,0.0,25.19,Uttar Pradesh
20210219,22.26,0.55,23.61,Uttar Pradesh
20210220,20.6,0.0,25.81,Uttar Pradesh
20210221,20.62,0.0,27.98,Uttar Pradesh
20210222,21.34,0.0,25.29,Uttar Pradesh
20210223,23.32,0.0,22.84,Uttar Pradesh
20210224,24.2,0.0,20.46,Uttar Pradesh
20210225,24.58,0.0,21.26,Uttar Pradesh
20210226,25.13,0.0,23.34,Uttar Pradesh
20210227,26.29,0.0,26.28,Uttar Pradesh
20210228,26.61,0.0,27.4,Uttar Pradesh
20210301,25.42,0.0,21.29,Uttar Pradesh
20210302,22.69,0.0,16.37,Uttar Pradesh
20210303,23.13,0.0,15.64,Uttar Pradesh
20210304,25.02,0.0,15.73,Uttar Pradesh
20210305,25.72,0.0,16.93,Uttar Pradesh
20210306,25.27,0.0,14.57,Uttar Pradesh
20210307,27.55,0.0,12.62,Uttar Pradesh
20210308,26.49,0.0,17.8,Uttar Pradesh
20210309,28.27,0.0,18.39,Uttar Pradesh
20210310,28.99,0.0,18.72,Uttar Pradesh
20210311,28.25,0.0,20.82,Uttar Pradesh
20210312,26.94,0.0,24.36,Uttar Pradesh
20210313,26.15,0.53,35.47,Uttar Pradesh
20210314,25.79,0.0,29.79,Uttar Pradesh
20210315,26.6,0.0,22.53,Uttar Pradesh
20210316,27.22,0.0,21.9,Uttar Pradesh
20210317,27.48,0.0,23.86,Uttar Pradesh
20210318,28.45,0.0,21.89,Uttar Pradesh
20210319,29.11,0.0,24.17,Uttar Pradesh
20210320,28.43,0.0,25.86,Uttar Pradesh
20210321,28.36,0.0,19.14,Uttar Pradesh
20210322,30.36,0.0,15.45,Uttar Pradesh
20210323,30.57,0.0,19.3,Uttar Pradesh
20210324,28.87,0.28,23.64,Uttar Pradesh
20210325,27.69,0.0,17.73,Uttar Pradesh
20210326,26.36,0.0,19.55,Uttar Pradesh
20210327,27.81,0.0,19.1,Uttar Pradesh
20210328,30.0,0.0,17.38,Uttar Pradesh
20210329,31.46,0.0,17.7,Uttar Pradesh
20210330,32.5,0.0,13.16,Uttar Pradesh
20210331,30.73,0.0,9.62,Uttar Pradesh
20210401,28.0,0.0,5.96,Uttar Pradesh
20210402,27.5,0.0,6.95,Uttar Pradesh
20210403,27.83,0.0,6.93,Uttar Pradesh
20210404,28.32,0.0,7.45,Uttar Pradesh
20210405,30.71,0.0,7.57,Uttar Pradesh
20210406,30.63,0.0,9.77,Uttar Pradesh
20210407,32.31,0.0,12.11,Uttar Pradesh
20210408,31.96,0.0,15.3,Uttar Pradesh
20210409,30.99,0.0,10.15,Uttar Pradesh
20210410,30.46,0.0,8.82,Uttar Pradesh
20210411,30.48,0.0,10.44,Uttar Pradesh
20210412,31.24,0.0,12.87,Uttar Pradesh
20210413,32.66,0.0,14.15,Uttar Pradesh
20210414,33.31,0.0,13.88,Uttar Pradesh
20210415,33.18,0.0,15.08,Uttar Pradesh
20210416,33.57,0.0,16.5,Uttar Pradesh
20210417,32.15,0.0,19.58,Uttar Pradesh
20210418,32.06,0.03,21.37,Uttar Pradesh
20210419,32.29,0.06,17.12,Uttar Pradesh
20210420,33.4,0.0,15.36,Uttar Pradesh
20210421,28.57,12.74,40.84,Uttar Pradesh
20210422,27.97,1.3,39.16,Uttar Pradesh
20210423,30.19,0.34,29.96,Uttar Pradesh
20210424,30.46,0.0,25.56,Uttar Pradesh
20210425,29.56,0.0,22.78,Uttar Pradesh
20210426,31.33,0.0,17.14,Uttar Pradesh
20210427,32.47,0.0,16.34,Uttar Pradesh
20210428,34.88,0.0,16.56,Uttar Pradesh
20210429,34.1,0.0,17.89,Uttar Pradesh
20210430,34.09,0.65,19.02,Uttar Pradesh
20210501,34.61,0.06,18.15,Uttar Pradesh
20210502,33.54,0.07,22.78,Uttar Pradesh
20210503,32.53,0.51,28.49,Uttar Pradesh
20210504,33.5,0.3,23.81,Uttar Pradesh
20210505,32.86,2.01,30.1,Uttar Pradesh
20210506,32.64,0.07,34.47,Uttar Pradesh
20210507,32.69,1.13,29.99,Uttar Pradesh
20210508,32.07,2.97,32.48,Uttar Pradesh
20210509,32.52,0.01,30.38,Uttar Pradesh
20210510,31.45,7.79,39.27,Uttar Pradesh
20210511,32.91,0.09,31.75,Uttar Pradesh
20210512,31.16,8.98,42.49,Uttar Pradesh
20210513,27.72,15.29,52.61,Uttar Pradesh
20210514,30.95,0.27,41.8,Uttar Pradesh
20210515,33.62,0.0,34.77,Uttar Pradesh
20210516,34.03,0.0,32.72,Uttar Pradesh
20210517,35.11,0.36,28.39,Uttar Pradesh
20210518,30.72,0.85,37.95,Uttar Pradesh
20210519,25.4,23.66,73.4,Uttar Pradesh
20210520,27.38,33.56,77.82,Uttar Pradesh
20210521,29.01,1.37,60.22,Uttar Pradesh
20210522,31.0,0.46,43.21,Uttar Pradesh
20210523,31.74,0.0,39.84,Uttar Pradesh
20210524,31.12,0.0,35.29,Uttar Pradesh
20210525,32.14,0.0,35.32,Uttar Pradesh
20210526,33.64,0.09,40.73,Uttar Pradesh
20210527,31.81,0.19,49.8,Uttar Pradesh
20210528,26.43,24.81,77.01,Uttar Pradesh
20210529,27.27,21.43,77.84,Uttar Pradesh
20210530,30.67,1.37,64.27,Uttar Pradesh
20210531,33.59,1.36,52.86,Uttar Pradesh
20210601,32.79,8.09,53.38,Uttar Pradesh
20210602,31.99,1.91,54.48,Uttar Pradesh
20210603,33.5,0.6,48.77,Uttar Pradesh
20210604,34.4,0.1,45.9,Uttar Pradesh
20210605,33.16,0.01,46.15,Uttar Pradesh
20210606,34.25,0.07,46.45,Uttar Pradesh
20210607,34.95,0.78,43.15,Uttar Pradesh
20210608,33.59,0.15,51.18,Uttar Pradesh
20210609,33.91,3.52,53.04,Uttar Pradesh
20210610,31.25,15.22,64.3,Uttar Pradesh
20210611,30.42,9.0,68.03,Uttar Pradesh
20210612,31.45,1.77,65.18,Uttar Pradesh
20210613,29.73,18.81,75.3,Uttar Pradesh
20210614,28.77,45.85,83.5,Uttar Pradesh
20210615,29.18,29.65,77.02,Uttar Pradesh
20210616,30.79,4.02,69.31,Uttar Pradesh
20210617,29.11,9.13,77.32,Uttar Pradesh
20210618,27.47,18.08,88.69,Uttar Pradesh
20210619,28.4,12.03,83.18,Uttar Pradesh
20210620,29.15,1.84,81.41,Uttar Pradesh
20210621,30.07,0.51,78.16,Uttar Pradesh
20210622,30.88,0.27,68.96,Uttar Pradesh
20210623,30.66,4.4,76.58,Uttar Pradesh
20210624,29.42,7.57,81.07,Uttar Pradesh
20210625,29.49,2.88,75.51,Uttar Pradesh
20210626,28.93,3.09,79.6,Uttar Pradesh
20210627,28.38,4.76,83.8,Uttar Pradesh
20210628,30.33,3.2,75.82,Uttar Pradesh
20210629,32.66,0.19,63.13,Uttar Pradesh
